-BEGIN HEADER-,,,,
NASA/POWER Source Native Resolution Daily Data,,,,
Dates (month/day/year): 06/28/2025 through 06/28/2026 in LST,,,,
Location: Regional,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999,,,,
parameter(s):,,,,
WD2M     MERRA-2 Wind Direction at 2 Meters (Degrees),,,,
-END HEADER-,,,,
LAT,LON,YEAR,DOY,WD2M
43.5,-78.75,2025,211,336.1
43.5,-78.125,2025,211,321.8
42,-79.375,2025,212,49.3
42,-78.75,2025,212,53
42,-78.125,2025,212,180
42.5,-79.375,2025,212,56.2
42.5,-78.75,2025,212,57.6
42.5,-78.125,2025,212,50.5
43,-79.375,2025,212,61.6
43,-78.75,2025,212,65.7
43,-78.125,2025,212,73.6
43.5,-79.375,2025,212,72.2
43.5,-78.75,2025,212,74.9
43.5,-78.125,2025,212,69.1
42,-79.375,2025,213,39.2
42,-78.75,2025,213,50.3
42,-78.125,2025,213,60.8
42.5,-79.375,2025,213,50.2
42.5,-78.75,2025,213,47.4
42.5,-78.125,2025,213,80
43,-79.375,2025,213,45
43,-78.75,2025,213,43.8
43,-78.125,2025,213,132.5
43.5,-79.375,2025,213,35.6
43.5,-78.75,2025,213,39.3
43.5,-78.125,2025,213,41
42,-79.375,2025,214,45.3
42,-78.75,2025,214,45
42,-78.125,2025,214,38.5
42.5,-79.375,2025,214,10.6
42.5,-78.75,2025,214,8.2
42.5,-78.125,2025,214,1.1
43,-79.375,2025,214,351.3
43,-78.75,2025,214,329.7
43,-78.125,2025,214,255.8
43.5,-79.375,2025,214,317.9
43.5,-78.75,2025,214,303.6
43.5,-78.125,2025,214,273.4
42,-79.375,2025,215,40.4
42,-78.75,2025,215,44.5
42,-78.125,2025,215,37.8
42.5,-79.375,2025,215,280
42.5,-78.75,2025,215,289.8
42.5,-78.125,2025,215,286.5
43,-79.375,2025,215,274.7
43,-78.75,2025,215,271.9
43,-78.125,2025,215,273
43.5,-79.375,2025,215,296.4
43.5,-78.75,2025,215,273.5
43.5,-78.125,2025,215,259.9
42,-79.375,2025,216,74.9
42,-78.75,2025,216,66
42,-78.125,2025,216,56.8
42.5,-79.375,2025,216,58.3
42.5,-78.75,2025,216,51.2
42.5,-78.125,2025,216,351.1
43,-79.375,2025,216,30.6
43,-78.75,2025,216,0
43,-78.125,2025,216,282.8
43.5,-79.375,2025,216,348.8
43.5,-78.75,2025,216,312.7
