-BEGIN HEADER-,,,,
NASA/POWER Source Native Resolution Daily Data,,,,
Dates (month/day/year): 06/28/2018 through 06/28/2019 in LST,,,,
Location: Regional,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999,,,,
parameter(s):,,,,
WD2M     MERRA-2 Wind Direction at 2 Meters (Degrees),,,,
-END HEADER-,,,,
LAT,LON,YEAR,DOY,WD2M
43,-79.375,2018,235,269.2
43,-78.75,2018,235,267.9
43,-78.125,2018,235,263.3
43.5,-79.375,2018,235,276.9
43.5,-78.75,2018,235,270.7
43.5,-78.125,2018,235,264.9
42,-79.375,2018,236,177.9
42,-78.75,2018,236,212.7
42,-78.125,2018,236,250.8
42.5,-79.375,2018,236,188.5
42.5,-78.75,2018,236,186.5
42.5,-78.125,2018,236,184.8
43,-79.375,2018,236,201.3
43,-78.75,2018,236,198.7
43,-78.125,2018,236,196
43.5,-79.375,2018,236,213
43.5,-78.75,2018,236,218.4
43.5,-78.125,2018,236,225.4
42,-79.375,2018,237,175.9
42,-78.75,2018,237,175.2
42,-78.125,2018,237,180
42.5,-79.375,2018,237,181.9
42.5,-78.75,2018,237,180.2
42.5,-78.125,2018,237,184.8
43,-79.375,2018,237,189.7
43,-78.75,2018,237,184.9
43,-78.125,2018,237,182.8
43.5,-79.375,2018,237,194.1
43.5,-78.75,2018,237,188
43.5,-78.125,2018,237,186.4
42,-79.375,2018,238,219.9
42,-78.75,2018,238,246
42,-78.125,2018,238,258.5
42.5,-79.375,2018,238,216.8
42.5,-78.75,2018,238,223.2
42.5,-78.125,2018,238,247
43,-79.375,2018,238,232.1
43,-78.75,2018,238,231.7
43,-78.125,2018,238,235.2
43.5,-79.375,2018,238,244.2
43.5,-78.75,2018,238,238.6
43.5,-78.125,2018,238,238.3
42,-79.375,2018,239,205
42,-78.75,2018,239,209.2
42,-78.125,2018,239,242.2
42.5,-79.375,2018,239,203.9
42.5,-78.75,2018,239,205.2
42.5,-78.125,2018,239,206.6
43,-79.375,2018,239,212.3
43,-78.75,2018,239,210.6
43,-78.125,2018,239,214.2
43.5,-79.375,2018,239,214.6
43.5,-78.75,2018,239,217.5
43.5,-78.125,2018,239,223
42,-79.375,2018,240,226.4
42,-78.75,2018,240,227.3
42,-78.125,2018,240,180
42.5,-79.375,2018,240,222.2
42.5,-78.75,2018,240,227.6
42.5,-78.125,2018,240,231.7
43,-79.375,2018,240,231
43,-78.75,2018,240,232.2
43,-78.125,2018,240,237.3
43.5,-79.375,2018,240,237.2
43.5,-78.75,2018,240,236.6
43.5,-78.125,2018,240,238.5
42,-79.375,2018,241,233.3
42,-78.75,2018,241,229.8
42,-78.125,2018,241,180
42.5,-79.375,2018,241,233.4
42.5,-78.75,2018,241,233.4
42.5,-78.125,2018,241,243.4
43,-79.375,2018,241,239.1
43,-78.75,2018,241,238.5
43,-78.125,2018,241,242.5
43.5,-79.375,2018,241,248.1
43.5,-78.75,2018,241,246.5
43.5,-78.125,2018,241,248.1
42,-79.375,2018,242,0.2
42,-78.75,2018,242,357.9
42,-78.125,2018,242,22.2
42.5,-79.375,2018,242,7.6
42.5,-78.75,2018,242,354.9
42.5,-78.125,2018,242,5
43,-79.375,2018,242,16.2
43,-78.75,2018,242,13.2
43,-78.125,2018,242,5.6
